Series Name,Country Name,2015,2016,2017,2018,2019,2020
"School enrollment, secondary, male (% gross)",Gabon,..,..,..,..,70.08872986,..
"School enrollment, secondary, male (% gross)","Gambia, The",..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Georgia,98.07910919,100.0754013,102.8712463,105.2725677,105.8918228,102.0746231
"School enrollment, secondary, male (% gross)",Germany,101.1189499,101.310173,101.3858032,100.4210892,100.0859299,99.31114197
"School enrollment, secondary, male (% gross)",Ghana,69.634758,70.00795746,69.90982819,71.82997894,74.72712708,77.51322937
"School enrollment, secondary, male (% gross)",Gibraltar,..,111.8924484,119.1422577,..,95.16129303,96.84030914
"School enrollment, secondary, male (% gross)",Greece,105.8495178,106.2806396,107.4995193,107.5824966,110.8096619,107.9187622
"School enrollment, secondary, male (% gross)",Greenland,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Grenada,112.7659607,113.9121933,112.2137375,118.2169495,..,111.7940979
"School enrollment, secondary, male (% gross)",Guam,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Guatemala,55.78076935,54.870121,54.14197159,53.95769882,52.14147949,50.93954086
"School enrollment, secondary, male (% gross)",Guinea,43.17727661,44.30091476,..,43.57400131,42.79184723,..
"School enrollment, secondary, male (% gross)",Guinea-Bissau,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Guyana,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Haiti,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Honduras,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)","Hong Kong SAR, China",103.0512085,104.5939102,106.9197922,109.0749817,108.9480591,109.0836105
"School enrollment, secondary, male (% gross)",Hungary,102.7338028,103.134201,103.4169388,104.1490402,103.4296417,103.3042297
"School enrollment, secondary, male (% gross)",Iceland,118.6126099,117.5228271,118.1142273,118.5974197,117.1385269,116.5190811
"School enrollment, secondary, male (% gross)",India,73.1364975,74.24895477,72.95886993,73.85881042,73.14083099,75.65999603
"School enrollment, secondary, male (% gross)",Indonesia,85.96482086,83.70189667,86.02623749,87.8429184,..,..
"School enrollment, secondary, male (% gross)","Iran, Islamic Rep.",88.67793274,88.87448883,87.9016037,..,..,89.83416748
"School enrollment, secondary, male (% gross)",Iraq,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Ireland,115.4065628,115.5167236,126.2807312,144.9407349,131.9572449,128.7696838
"School enrollment, secondary, male (% gross)",Isle of Man,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Israel,103.1567078,104.3610077,104.2231598,104.6698532,104.1047211,104.1722183
"School enrollment, secondary, male (% gross)",Italy,102.3978882,101.4431534,101.6141968,102.0301285,101.9371719,101.6369705
"School enrollment, secondary, male (% gross)",Jamaica,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Japan,101.8779297,102.0525589,102.2316971,101.7317429,100.6637497,..
"School enrollment, secondary, male (% gross)",Jordan,..,..,61.66899872,62.09690094,64.4016037,66.81746674
"School enrollment, secondary, male (% gross)",Kazakhstan,108.4630737,111.8145599,113.6886597,113.7928391,112.6904526,103.6874695
"School enrollment, secondary, male (% gross)",Kenya,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Kiribati,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)","Korea, Dem. People's Rep.",91.70667267,..,..,..,..,..
"School enrollment, secondary, male (% gross)","Korea, Rep.",100.3315582,100.8707962,100.6485672,98.84345245,96.15554047,96.30020905
"School enrollment, secondary, male (% gross)",Kosovo,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Kuwait,94.92167664,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Kyrgyz Republic,90.46199799,93.90129089,93.98490906,95.06256866,96.44207001,98.09018707
"School enrollment, secondary, male (% gross)",Lao PDR,66.10240936,68.99835205,70.06162262,69.63482666,67.90652466,64.5057373
"School enrollment, secondary, male (% gross)",Latvia,113.48246,112.1207581,111.2581787,109.6991501,107.6325226,105.7246017
"School enrollment, secondary, male (% gross)",Lebanon,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Lesotho,51.78205872,49.86091995,52.7954483,56.8177681,55.47426987,..
"School enrollment, secondary, male (% gross)",Liberia,42.77182007,..,..,..,..,40.15752029
"School enrollment, secondary, male (% gross)",Libya,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Liechtenstein,130.7262573,130.2706604,129.0974731,122.2743683,128.0487823,129.7627563
"School enrollment, secondary, male (% gross)",Lithuania,109.8386078,109.7390671,110.6363907,110.1845627,110.213768,110.0924301
"School enrollment, secondary, male (% gross)",Luxembourg,100.5002518,102.1166687,102.5903931,103.2965698,104.8513412,107.2893524
"School enrollment, secondary, male (% gross)","Macao SAR, China",95.22532654,98.75855255,99.88020325,101.16185,101.0903931,102.5065918
"School enrollment, secondary, male (% gross)",Madagascar,38.72483063,38.41543961,36.67845917,35.99303055,33.95129013,..
"School enrollment, secondary, male (% gross)",Malawi,42.64749908,41.49198151,41.16392136,40.64471054,40.51564026,..
"School enrollment, secondary, male (% gross)",Malaysia,81.40522766,81.97429657,83.09590912,78.7751236,80.69579315,79.67559814
"School enrollment, secondary, male (% gross)",Maldives,..,..,..,84.75697327,84.26983643,..
"School enrollment, secondary, male (% gross)",Mali,46.48233032,49.2148819,45.8613205,44.95349121,..,39.71889114
"School enrollment, secondary, male (% gross)",Malta,92.12854767,93.96238708,104.8343201,107.1791077,107.8990173,109.0655212
"School enrollment, secondary, male (% gross)",Marshall Islands,64.06619263,62.37736893,..,..,61.62865829,59.51052094
"School enrollment, secondary, male (% gross)",Mauritania,32.54035187,33.14085007,32.50244904,36.53606033,38.39942932,36.99560928
"School enrollment, secondary, male (% gross)",Mauritius,95.32199097,95.34700012,92.49040222,92.52626038,95.99768829,..
"School enrollment, secondary, male (% gross)",Mexico,97.6499176,98.75592041,100.6593628,100.7587128,99.92178345,97.00076294
"School enrollment, secondary, male (% gross)","Micronesia, Fed. Sts.",..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Moldova,104.3545914,105.7397232,108.8221664,109.5987167,109.8681717,108.7601166
"School enrollment, secondary, male (% gross)",Monaco,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Mongolia,..,..,..,..,91.14893341,96.9708786
"School enrollment, secondary, male (% gross)",Montenegro,91.95253754,89.80438995,89.35489655,89.28851318,89.29067993,89.54241943
"School enrollment, secondary, male (% gross)",Morocco,..,..,84.17910004,83.69786835,84.05059814,84.48454285
"School enrollment, secondary, male (% gross)",Mozambique,35.21715927,27.63566208,37.39253998,29.23374176,30.67361259,40.44895554
"School enrollment, secondary, male (% gross)",Myanmar,..,57.65250015,61.47914124,65.59649658,..,..
"School enrollment, secondary, male (% gross)",Namibia,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Nauru,..,81.86356354,..,..,95.02407837,..
"School enrollment, secondary, male (% gross)",Nepal,66.287117,68.83056641,73.24324799,..,77.3730011,84.1603775
"School enrollment, secondary, male (% gross)",Netherlands,113.4147568,112.8826218,115.6756134,114.6616898,114.4233093,114.2926712
"School enrollment, secondary, male (% gross)",New Caledonia,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",New Zealand,111.533287,111.043663,111.1290512,111.274971,119.930809,117.5196915
"School enrollment, secondary, male (% gross)",Nicaragua,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Niger,23.08634949,26.31468964,27.68139076,..,..,..
"School enrollment, secondary, male (% gross)",Nigeria,48.82030106,44.09976959,..,44.57104874,..,..
"School enrollment, secondary, male (% gross)",North Macedonia,82.58217621,..,82.5231781,80.82787323,80.48291779,80.09269714
"School enrollment, secondary, male (% gross)",Northern Mariana Islands,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Norway,116.0473099,117.7153473,119.3915329,120.0643311,121.5008316,121.8622284
"School enrollment, secondary, male (% gross)",Oman,104.1651917,111.0503616,109.0324936,110.9722137,111.9431381,111.645401
"School enrollment, secondary, male (% gross)",Pakistan,43.95138931,45.02035904,44.38486862,45.92734146,47.89506912,..
"School enrollment, secondary, male (% gross)",Palau,..,..,..,..,..,157.4408875
"School enrollment, secondary, male (% gross)",Panama,73.86347961,80.82376862,74.07363129,..,..,..
"School enrollment, secondary, male (% gross)",Papua New Guinea,..,..,..,52.03295135,..,..
"School enrollment, secondary, male (% gross)",Paraguay,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Peru,97.80033875,103.2611389,106.8404312,109.2717514,112.1439819,114.4115295
"School enrollment, secondary, male (% gross)",Philippines,84.43972015,84.6558609,81.96968842,79.74775696,85.88352203,88.49841309
"School enrollment, secondary, male (% gross)",Poland,109.7156525,110.3895721,111.7110291,113.5446625,113.4096603,116.0149689
"School enrollment, secondary, male (% gross)",Portugal,120.587059,119.5964966,121.0850677,121.0841217,120.3487473,119.4696884
"School enrollment, secondary, male (% gross)",Puerto Rico,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Qatar,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Romania,92.91075897,91.25095367,91.09529877,88.96188354,87.9295578,86.89154053
"School enrollment, secondary, male (% gross)",Russian Federation,103.3500366,103.2646179,104.6535568,105.2862091,105.0003433,..
"School enrollment, secondary, male (% gross)",Rwanda,36.30046844,35.51594162,36.63087082,38.49433899,41.56394958,..
"School enrollment, secondary, male (% gross)",Samoa,89.31958008,88.82878876,..,..,..,..
"School enrollment, secondary, male (% gross)",San Marino,..,..,..,63.17963028,61.78474045,63.49422073
"School enrollment, secondary, male (% gross)",Sao Tome and Principe,78.17993927,77.82350159,82.94117737,..,..,..
"School enrollment, secondary, male (% gross)",Saudi Arabia,117.8859634,116.8947906,113.2014465,113.227211,117.2602692,116.7121429
"School enrollment, secondary, male (% gross)",Senegal,49.98574829,..,..,..,43.40805054,43.09957123
"School enrollment, secondary, male (% gross)",Serbia,95.99813843,95.62299347,95.13252258,94.63583374,93.97943115,91.58161926
"School enrollment, secondary, male (% gross)",Seychelles,78.64684296,78.07684326,76.82319641,78.80992889,76.19348145,75.20015717
"School enrollment, secondary, male (% gross)",Sierra Leone,41.58430099,43.04809952,42.52909088,..,..,..
"School enrollment, secondary, male (% gross)",Singapore,..,108.2185211,108.1229401,106.3439102,105.1291885,103.6621475
"School enrollment, secondary, male (% gross)",Sint Maarten (Dutch part),..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Slovak Republic,90.51828766,90.77609253,90.53334045,90.83804321,90.21777344,90.08344269
"School enrollment, secondary, male (% gross)",Slovenia,109.6930084,114.4637222,114.2395325,113.161232,111.9756699,111.1282578
"School enrollment, secondary, male (% gross)",Solomon Islands,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Somalia,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",South Africa,110.1258011,102.3350296,100.4246368,97.10119629,99.48536682,97.77498627
"School enrollment, secondary, male (% gross)",South Sudan,14.28796959,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Spain,125.3387604,125.9777985,125.1747665,125.0407562,124.2033234,123.0813599
"School enrollment, secondary, male (% gross)",Sri Lanka,..,95.98165894,95.56922913,98.04096985,..,..
"School enrollment, secondary, male (% gross)",St. Kitts and Nevis,108.2993927,105.1295319,..,..,..,..
"School enrollment, secondary, male (% gross)",St. Lucia,88.9171524,88.1247406,88.56687164,89.28247833,91.08570099,92.81301117
"School enrollment, secondary, male (% gross)",St. Martin (French part),..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",St. Vincent and the Grenadines,107.1283493,105.3987732,108.6414566,105.8748932,..,..
"School enrollment, secondary, male (% gross)",Sudan,45.96677017,44.57067108,46.29423141,45.4088707,..,..
"School enrollment, secondary, male (% gross)",Suriname,67.06223297,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Sweden,131.5075989,137.0846558,148.1176758,147.0040283,141.5666656,139.8307648
"School enrollment, secondary, male (% gross)",Switzerland,103.2155228,104.4763794,104.6897888,105.0806198,105.0927887,105.2635803
"School enrollment, secondary, male (% gross)",Syrian Arab Republic,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Tajikistan,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Tanzania,27.26833916,26.62717056,27.03293037,28.75112915,29.65641975,29.97287941
"School enrollment, secondary, male (% gross)",Thailand,122.9613037,118.8638,102.2657166,103.0370941,105.1235352,104.3194351
"School enrollment, secondary, male (% gross)",Timor-Leste,70.45181274,74.79124451,78.32904816,80.30025482,82.65382385,82.54400635
"School enrollment, secondary, male (% gross)",Togo,..,..,71.56491089,..,..,..
"School enrollment, secondary, male (% gross)",Tonga,99.43335724,..,..,..,88.14238739,81.29940033
"School enrollment, secondary, male (% gross)",Trinidad and Tobago,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",Tunisia,..,86.90164185,..,..,..,..
"School enrollment, secondary, male (% gross)",Turkiye,104.1684113,103.9608307,108.4947815,105.7255325,106.098732,105.7986069
"School enrollment, secondary, male (% gross)",Turkmenistan,..,..,..,..,90.4907608,94.08328247
"School enrollment, secondary, male (% gross)",Turks and Caicos Islands,68.95332336,..,..,75.51812744,..,76.56041718
"School enrollment, secondary, male (% gross)",Tuvalu,75.15683746,65.55555725,..,62.48506927,63.41175842,62.19652939
"School enrollment, secondary, male (% gross)",Uganda,..,28.34265709,25.43314743,..,..,..
"School enrollment, secondary, male (% gross)",Ukraine,..,..,..,..,..,..
"School enrollment, secondary, male (% gross)",United Arab Emirates,..,97.33268738,109.2805176,..,102.8250504,102.7483368
"School enrollment, secondary, male (% gross)",United Kingdom,122.7610703,..,124.0747986,119.2822418,117.4492111,115.5185318
